video_id,title,video_type,duration_sec,view_count,like_count,comment_count,published_at,jp_ratio,en_ratio,other_ratio,overseas_total_ratio
IxEhK30IwGE,SixTONES【AIさん、俺たちどうすればいいですか？】 Chat GPTが考えたタイトル…後編,Regular,1010.0,851747,37775,1964,2025-05-16T13:00:28Z,0.979381443298969,0.0,0.020618556701030927,0.020618556701030927
twPR8E03tvE,SixTONES – サブスク配信解禁90秒SPOT,Regular,91.0,293654,29282,890,2025-05-16T03:00:55Z,0.9690721649484536,0.020618556701030927,0.010309278350515464,0.030927835051546393
TbwrCeSv2CI,SixTONES【今更だけど…AIに聞いてみた】爆笑企画ちょうだい!!,Regular,1205.0,1605499,49299,3184,2025-05-09T13:00:59Z,0.9791666666666666,0.0,0.020833333333333332,0.020833333333333332
VVLhflPz9yo,SixTONES【髙地優吾の休日~第4弾~】小田中西でゴルフドライブトーク!!!,Regular,1534.0,435140,23462,1856,2025-05-06T13:00:55Z,1.0,0.0,0.0,0.0
jUUmJCXtFl0,SixTONES – BOYZ [YouTube ver.],Regular,146.0,10278152,94569,14033,2025-05-02T13:00:08Z,0.98,0.01,0.01,0.02
iGdL-GyCcqE,SixTONES【みんなでメガネ買ってみた】プレゼント交換会形式で👓,Regular,1108.0,1497634,44753,2702,2025-04-25T13:01:22Z,0.9897959183673469,0.0,0.01020408163265306,0.01020408163265306
CcwwsKelz6M,SixTONES【撮れたてほやほや🎵】YOUNG OLD５大ドームツアー打上げ！,Regular,1639.0,2143124,51078,4395,2025-04-18T13:00:19Z,0.979381443298969,0.0,0.020618556701030927,0.020618556701030927
nPERYL83TWE,SixTONES【桜咲く季節に…忘年会】2024年の締めくくりです 笑,Regular,1036.0,1494320,46299,2828,2025-04-11T13:01:26Z,1.0,0.0,0.0,0.0
EhYbUENdLKE,SixTONES【お告げに従い…開運の旅2025~最終話】江の島の海鮮を食べ尽くす!?,Regular,883.0,2055260,47637,3036,2025-04-04T13:00:21Z,1.0,0.0,0.0,0.0
lNczpvUJae0,SixTONES【髙地の誕生日ケーキ作ってみた🍰】６人でお祝いして大盛り上がり🎉,Regular,1734.0,1357027,56041,4895,2025-04-02T12:01:15Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
Mwvf_mnhGhQ,SixTONES【お告げに従い…開運の旅2025~第3話】江島神社でお参り🙏＆おみくじ,Regular,773.0,1012927,39055,2637,2025-03-28T13:00:35Z,0.98989898989899,0.0,0.010101010101010102,0.010101010101010102
62UfTlCS8-I,SixTONES【お告げに従い…開運の旅2025~第2話】車内で歌詞イントロクイズ♬,Regular,669.0,1270393,41200,1624,2025-03-21T13:00:16Z,0.9690721649484536,0.010309278350515464,0.020618556701030927,0.030927835051546393
3dky0VRhY8A,SixTONES –「Call me」from MTV Unplugged: SixTONES,Regular,206.0,3695211,68699,4154,2025-03-18T13:00:07Z,0.9595959595959596,0.0,0.04040404040404041,0.04040404040404041
8H2iLF51T50,SixTONES – バリア -Museum Dance Performance Only ver.-,Regular,190.0,2545772,45257,1710,2025-03-17T14:40:07Z,0.9797979797979798,0.010101010101010102,0.010101010101010102,0.020202020202020204
zd2CS5S5wrQ,SixTONES【お告げに従い…開運の旅2025~第1話】江の島に向かってます🚗,Regular,893.0,1455003,46855,2350,2025-03-14T11:01:27Z,0.99,0.0,0.01,0.01
2gzYwx46SyA,SixTONES –「Strawberry Breakfast」from MTV Unplugged: SixTONES,Regular,279.0,3700613,73012,4989,2025-03-07T13:00:03Z,0.9494949494949495,0.030303030303030304,0.020202020202020204,0.05050505050505051
JkPQ7FFCfNI,SixTONES【一番乗ってるやつは誰だ!?】2025年を占ってもらおう🔮後編,Regular,828.0,914390,38140,1926,2025-02-28T11:00:22Z,1.0,0.0,0.0,0.0
I0lZVM5_ojY,SixTONES – 14th Single「バリア」nonSTop digeST,Regular,462.0,1034758,40486,2532,2025-02-25T13:00:23Z,0.9595959595959596,0.0,0.04040404040404041,0.04040404040404041
gW8YzvIB7co,SixTONES –「バリア」from 「YOUNG OLD」2025.02.22 KYOCERA DOME OSAKA,Regular,195.0,8310630,99276,8153,2025-02-24T13:00:54Z,0.979381443298969,0.0,0.020618556701030927,0.020618556701030927
Z0hxqhUeu4o,SixTONES【一番乗ってるやつは誰だ!?】2025年を占ってもらおう🔮前編,Regular,982.0,1090412,41448,2645,2025-02-21T13:00:48Z,0.99,0.0,0.01,0.01
5g6E_UY5G88,SixTONES – バリア [YouTube ver.],Regular,189.0,22159478,153681,22004,2025-02-14T13:00:06Z,0.94,0.03,0.03,0.06
vQg4QDvrZr4,SixTONES【メンバーセレクトの最強酒のあて】それぞれのこだわりが…,Regular,1137.0,2163008,49386,3715,2025-02-07T13:01:21Z,0.9591836734693877,0.0,0.04081632653061224,0.04081632653061224
CqSeaOFvP6A,SixTONES 田中樹ソロ【髪を染めて切る】ドーム直前の1日,Regular,944.0,1187593,45387,3094,2025-02-04T13:00:17Z,0.98,0.0,0.02,0.02
Is0IYkfXDos,SixTONES【早押しイントロクイズ】CDデビューから５周年記念企画！,Regular,1130.0,1914405,54473,3136,2025-01-31T13:00:19Z,1.0,0.0,0.0,0.0
HDBtAkYKNM4,SixTONES【６人念願の朝ラー】並んで食べるって久々じゃね？🍜,Regular,513.0,1512124,46443,1815,2025-01-24T13:00:32Z,0.9696969696969697,0.0,0.030303030303030304,0.030303030303030304
WhEuRqG4Hb8,SixTONES【朝ドラで目指せラーメン🍜】念願の朝メシを食おうよ!?,Regular,626.0,1233315,43074,1904,2025-01-17T13:00:51Z,0.9795918367346939,0.0,0.02040816326530612,0.02040816326530612
0yyKcb55Ips,SixTONES【年越し生配信アフタートーク】さらに盛り上がっちゃいました🎍,Regular,720.0,891934,41485,1996,2025-01-03T13:00:04Z,1.0,0.0,0.0,0.0
DGGXPlml3_E,SixTONES年越し生配信2024→25,Regular,3834.0,2198130,62161,1764,2024-12-31T15:55:55Z,0.9693877551020408,0.0,0.030612244897959183,0.030612244897959183
1LCyBYIex7U,SixTONES 田中樹ソロ【髪を切る】美容院での1日,Regular,625.0,980906,51914,3608,2024-12-31T07:00:02Z,0.98989898989899,0.0,0.010101010101010102,0.010101010101010102
hzYTnMogIM4,SixTONES –「GONG」from 5th Album「GOLD」(「Talking Rock! FES.2024」2024.07.06),Regular,180.0,2027356,42770,1874,2024-12-30T13:12:35Z,0.9583333333333334,0.0,0.041666666666666664,0.041666666666666664
uEgar-cPtkQ,SixTONES【ポケモンセンターできょもの誕プレ選び】爆上がりの神回!?,Regular,1118.0,2584853,58584,2612,2024-12-27T13:01:12Z,0.99,0.01,0.0,0.01
m16l4vG68hs,SixTONES【きょもの誕生日ケーキ作ってみた🍰】６人でお祝いして大盛り上がり🎉,Regular,1020.0,1604050,56081,2681,2024-12-24T13:00:58Z,1.0,0.0,0.0,0.0
cQtwBbrA5fo,SixTONES – 5th Album「GOLD」nonSTop digeST,Regular,733.0,1866595,46331,3611,2024-12-23T12:00:48Z,0.97,0.02,0.01,0.03
Tz0JSOf6bXs,SixTONES【松村北斗の相関図】も書いてみたら…やっぱり凄かった,Regular,914.0,2325960,55021,2341,2024-12-20T13:00:40Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
