video_id,title,video_type,duration_sec,view_count,like_count,comment_count,published_at,jp_ratio,en_ratio,other_ratio,overseas_total_ratio
e3qtzwWCyDY,実は寒かったよね❄️ #TravisJapan #踊らなきゃ損 #stravelers #福井,Shorts,33.0,246930,16519,372,2026-02-17T03:01:17Z,0.97,0.01,0.02,0.03
OhofVFPr-1o,開演10分前に撮った💦#踊らなきゃ損#宮近海斗 #松田元太 #TravisJapan,Shorts,30.0,200456,13618,148,2026-02-17T03:00:56Z,0.9693877551020408,0.01020408163265306,0.02040816326530612,0.030612244897959183
OCozTqSfKY0,福井といえば？#踊らなきゃ損#中村海人#松倉海斗 #TravisJapan,Shorts,34.0,129748,10714,164,2026-02-17T03:00:36Z,0.9897959183673469,0.0,0.01020408163265306,0.01020408163265306
anyZoKpM4qI,🕺✨#踊らなきゃ損#七五三掛龍也#川島如恵留#吉澤閑也,Shorts,22.0,211907,10848,96,2026-02-17T03:00:20Z,0.9782608695652174,0.0,0.021739130434782608,0.021739130434782608
21h66zK4L0c,雪っていいよね❄️🍫 #TravisJapan #OShanTee #stravelers #福井,Shorts,22.0,255658,15029,169,2026-02-14T03:00:02Z,0.9696969696969697,0.0,0.030303030303030304,0.030303030303030304
52pW4ozNhi0,Travis Japan【カラオケ対決】｢愛のかたまり｣ガチ熱唱！　#TravisJapan #トラジャ #カラオケ #愛のかたまり #DOMOTO,Shorts,52.0,183721,14968,669,2026-02-13T12:00:07Z,0.9696969696969697,0.0,0.030303030303030304,0.030303030303030304
ivxo6obbxmc,❤️💙#TravisJapan #OShanTee #宮近海斗 #松田元太,Shorts,21.0,223793,12603,155,2026-02-13T03:02:00Z,0.9894736842105263,0.0,0.010526315789473684,0.010526315789473684
xRbirM_V7-w,おしゃんてぃ♡#TravisJapan #OShanTee #中村海人 #松倉海斗,Shorts,20.0,252653,13697,168,2026-02-13T03:01:14Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
xi4CNqPZpCY,福井でおしゃんてぃ♡#TravisJapan #OShanTee #七五三掛龍也 #川島如恵留 #吉澤閑也,Shorts,19.0,230812,10657,145,2026-02-13T03:01:06Z,0.94,0.01,0.05,0.060000000000000005
SsphKfkOD-o,愛情表現たっぷり🥰 #TravisJapan #OShanTee #七五三掛龍也 #川島如恵留 #松倉海斗,Shorts,22.0,108782,8671,126,2026-02-12T03:02:00Z,0.9693877551020408,0.0,0.030612244897959183,0.030612244897959183
XnSQ_Gl1dfc,あれ？ちょっとシャイ？#TravisJapan #OShanTee #宮近海斗 #中村海人 #七五三掛龍也,Shorts,22.0,194469,10713,101,2026-02-12T03:01:08Z,0.9587628865979382,0.010309278350515464,0.030927835051546393,0.041237113402061855
Qm0VwbS2Zk4,おしゃんてぃ✨#TravisJapan #OShanTee #七五三掛龍也 #松田元太 #吉澤閑也,Shorts,21.0,117434,8632,88,2026-02-12T03:00:34Z,0.9411764705882353,0.011764705882352941,0.047058823529411764,0.058823529411764705
stZL7m3PXAI,O-Shan-Tee 🎶#TravisJapan #OShanTee #宮近海斗 #松田元太,Shorts,19.0,398116,14550,125,2026-02-11T09:34:18Z,0.9484536082474226,0.020618556701030927,0.030927835051546393,0.05154639175257732
RmpfZG3Kv-I,オシャンティ🫰#TravisJapan #OShanTee #川島如恵留 #中村海人 #吉澤閑也,Shorts,23.0,137655,9645,127,2026-02-11T09:32:00Z,0.99,0.0,0.01,0.01
NNL10OaRnNU,おしゃんてぃ先輩(((o(*ﾟ▽ﾟ*)o)))♡#TravisJapan #OshanTee #松倉海斗 #Machu,Shorts,19.0,116857,9108,124,2026-02-11T09:31:01Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
m__QS1MMHPo,O-Shan-Tee🕶️ #TravisJapan #OShanTee #七五三掛龍也 #松倉海斗,Shorts,22.0,148313,10318,125,2026-02-11T09:30:35Z,0.9489795918367347,0.02040816326530612,0.030612244897959183,0.05102040816326531
WrPyTF71hOM,Travis Japan【画伯爆誕】2025年をイラストで語れ！　#TravisJapan #トラジャ #振り返り #イラスト #思い出 #2025,Shorts,41.0,139609,12447,268,2026-02-06T12:00:56Z,1.0,0.0,0.0,0.0
VSmAkfvtaKI,Travis Japan【大喜利】これは誰のボケ？　#TravisJapan #トラジャ #大喜利 #誰のボケ,Shorts,52.0,145993,11942,279,2026-01-30T12:00:59Z,1.0,0.0,0.0,0.0
M8G6AAD9pR8,Travis Japan【プライベートカラオケ】アルバム発売恒例企画🎤　#TravisJapan #トラジャ #カラオケ #stravelers,Shorts,50.0,206799,17386,664,2026-01-23T12:00:42Z,0.9897959183673469,0.0,0.01020408163265306,0.01020408163265306
