title,video_type,duration_sec,view_count,like_count,comment_count,published_at,video_id
Today's fashion check！✨#Chaka #Shime #Machu #SayIdo #TravisJapan,Shorts,26.0,107944,8646,98,2025-03-21T03:02:00Z,aL4TH9vVNKg
Welcome to the Travis Japan Restaurant🍽️#SayIdo #TravisJapan,Shorts,38.0,166502,12290,117,2025-03-21T03:01:00Z,UQ3XKNNp77o
'Tokyo Crazy Night' MVの撮影風景をお届け🌃#TokyoCrazyNight #TravisJapan,Shorts,42.0,143187,9493,63,2025-03-21T03:00:46Z,qZV1n81e-90
Travis Japan【元太が爆買い!?】木村拓哉先輩と同じ店に行きました！　#TravisJapan #トラジャ #古着 #名古屋 #ヴィンテージ #アメリカンドリーム #デニム,Shorts,35.0,158301,12295,160,2025-03-14T12:00:25Z,FnKbA2Am5Pk
'Tokyo Crazy Night' Solo Dance Machu ver.🗼#松倉海斗 #Machu #TokyoCrazyNight #TravisJapan,Shorts,37.0,238430,12644,182,2025-03-09T03:01:01Z,3wT25zNY6Jw
'Tokyo Crazy Night' Solo Dance  Genta ver.🗼#松田元太 #Genta #TokyoCrazyNight #TravisJapan,Shorts,37.0,325277,15502,138,2025-03-09T03:00:33Z,SRrV_ye61oM
'Tokyo Crazy Night' Solo Dance Shizu ver.🗼#吉澤閑也 #Shizu #TokyoCrazyNight #TravisJapan,Shorts,37.0,212951,11252,253,2025-03-08T10:01:17Z,kJmCZVpfYXM
'Tokyo Crazy Night' Solo Dance Shime ver.🗼#七五三掛龍也 #Shime #TokyoCrazyNight #TravisJapan,Shorts,37.0,220514,12451,166,2025-03-08T10:00:17Z,APuJgpR_ljo
Travis Japan【顔面ダンス】新ダンス企画誕生！？　#TravisJapan #トラジャ #顔面ダンス #ダンス企画 #変顔,Shorts,60.0,134314,12407,608,2025-03-07T12:00:11Z,AeMZPGEi8Lc
'Tokyo Crazy Night' Solo Dance Umi ver.🗼#中村海人 #Umi #TokyoCrazyNight #TravisJapan,Shorts,37.0,240961,14717,210,2025-03-07T03:00:11Z,ArNErZzCDCE
'Tokyo Crazy Night' Solo Dance Chaka ver.🗼#宮近海斗 #Chaka #TokyoCrazyNight #TravisJapan,Shorts,37.0,287385,16638,258,2025-03-06T13:00:00Z,06c6tHgG_XQ
'Tokyo Crazy Night' Solo Dance🌌#TravisJapan #TokyoCrazyNight,Shorts,37.0,117230,12775,209,2025-03-05T13:01:21Z,oN5tWLdXyqE
'Tokyo Crazy Night'🗼Music Video公開!! #TravisJapan #TokyoCrazyNight 2025.3.5(wed) CD Release💿,Shorts,37.0,206425,15650,180,2025-03-04T10:00:08Z,5CtiFcqPF7g
'Say I do' Music Video🧑‍🍳 behind the scenes #TravisJapan #SayIdo 2025.3.5(wed) CD Release💿,Shorts,22.0,95681,10413,142,2025-03-03T09:01:15Z,MjFJLo2UW7Q
'Say I do' Music Video🍂 behind the scenes #TravisJapan #SayIdo 2025.3.5(wed) CD Release💿,Shorts,21.0,86370,9135,83,2025-03-03T09:00:51Z,f4xiC23yEB0
'Say I do' Music Video公開中🍂 #TravisJapan #SayIdo 2025.3.5(wed) CD Release💿,Shorts,41.0,79116,9233,126,2025-03-03T05:00:18Z,Lzp9G6ZzROk
Travis Japan【ドラマ初主演記念】松倉海斗の全て🧡　#TravisJapan #トラジャ #トーキョーカモフラージュアワー #クイズ #松倉海斗,Shorts,33.0,102268,10912,255,2025-02-28T12:01:28Z,yBMXvyQl2z8
#SayIdo🫶  #TravisJapan 1st CD Single 'Say I do / Tokyo Crazy Night' 2025.3.5(wed) Release,Shorts,28.0,354628,23263,278,2025-02-22T10:01:08Z,By_ZAXgUAo0
Say I doを #Genta と#Machu で踊ってみた🫶 #SayIdo_challenge #SayIdo #松田元太 #松倉海斗 #TravisJapan,Shorts,25.0,267798,17747,180,2025-02-22T10:00:59Z,sfw-hMM8af8
Travis Japan【プライベートカラオケ】ライブ前日に熱唱！！　#TravisJapan　#カラオケ　#VIIsual　#名古屋,Shorts,59.0,144525,15195,476,2025-02-21T12:00:14Z,Cujn9KWdNaA
Say I doを #Shime と#Shizu で踊ってみた🫶 #SayIdo_challenge #SayIdo #七五三掛龍也 #吉澤閑也  #TravisJapan,Shorts,25.0,154880,12466,257,2025-02-21T03:00:29Z,eBgocXqrpoc
Say I doを #Chaka と#Umi で踊ってみた🫶 #SayIdo_challenge #SayIdo #宮近海斗#中村海人#TravisJapan,Shorts,25.0,156194,13007,174,2025-02-20T03:01:00Z,NfqPM3HSAHw
Say I doを #Chaka と#Shime で踊ってみた🫶 #SayIdo_challenge #SayIdo #宮近海斗#七五三掛龍也 #TravisJapan,Shorts,25.0,167632,13316,147,2025-02-20T03:00:31Z,TMkiv4PMJZA
#TokyoCrazyNight🗼“Travis Japan Concert Tour 2025 VIIsual” 愛知公演で初披露！#TravisJapan,Shorts,37.0,89095,8675,97,2025-02-19T08:01:01Z,Pa1CB0e5kes
#SayIdo💘 “Travis Japan Concert Tour 2025 VIIsual” 愛知公演で初披露！#TravisJapan,Shorts,25.0,88550,9048,98,2025-02-19T08:01:01Z,xpCJbyB-3q8
Tokyo Crazy Nightの撮影風景📸 1st CD Single 'Tokyo Crazy Night/Say I do' 2025.3.5(wed)Release# TravisJapan,Shorts,37.0,120666,12716,147,2025-02-19T03:00:50Z,7MltwniKd9Y
ジャケット写真の撮影風景をお届け📸 Travis Japan 1st CD Single 'Say I do / Tokyo Crazy Night' 2025.3.5(wed) Release,Shorts,27.0,72990,8657,127,2025-02-19T03:00:10Z,iP9mBs2g65k
Travis Japan【大食い検証】吉澤閑也1.5kgのステーキに挑戦！　#TravisJapan　#大食い企画　#リベラ　#ステーキ,Shorts,33.0,121596,10952,399,2025-02-14T12:01:33Z,ysiLtRFqwKQ
Travis Japan【ウラ側密着】優馬くん、ありがとう！　#TravisJapan #トラジャ #中山優馬 #PLAYZONE,Shorts,34.0,98622,11352,283,2025-02-07T12:00:29Z,NZ_5DEdyv8g
Travis Japan【ドッキリ潜入】ちゃか主演ドラマに突撃！　#TravisJapan #トラジャ #ホンノウスイッチ #ドッキリ,Shorts,37.0,128156,12204,283,2025-01-31T12:00:50Z,_-ENj2aHHcw
Travis Japan【PICO PARK】1時間で全クリ目指せ！　#TravisJapan #トラジャ #picopark #ゲーム #今更シリーズ,Shorts,53.0,76311,9151,190,2025-01-24T12:00:27Z,MCeRvVtYvr8
Travis Japan【総評カルタ】カルタ王が降臨！　#TravisJapan #トラジャ #カルタ #総評,Shorts,33.0,90987,10673,225,2025-01-17T12:00:35Z,M1W5pfEJ6eo
Travis Japan【コラボ】U字工事さんと立ち食いそば🍜　#TravisJapan #トラジャ #U字工事 #栃木 #立ち食いそば,Shorts,33.0,102970,10468,252,2025-01-10T12:00:17Z,EzZ4iU0z-gM
Travis Japan【運勢占い】ゲッターズ飯田さんの五星三心占い！　#TravisJapan #トラジャ #五星三心占い #占い,Shorts,53.0,97799,11417,246,2025-01-03T12:00:45Z,WkYJEdAfl50
Travis Japan【特別試写】ライオン･キングの世界へ！　#TravisJapan #トラジャ #ライオンキング #ムファサ #ライオンキングムファサ,Shorts,44.0,89374,11782,242,2024-12-27T12:00:57Z,lnG3PcmSfN8
#Machu 'BO$$Y' Solo Dance #松倉海斗 #BOSSY_challenge #BOSSY #Vllsual,Shorts,35.0,340961,17474,153,2024-12-26T08:02:00Z,SaOAdxLAvR4
#Genta 'BO$$Y' Solo Dance #松田元太 #BOSSY_challenge #BOSSY #Vllsual,Shorts,40.0,465287,19379,103,2024-12-26T08:01:00Z,AwuyQWKDCHA
#Shizu 'BO$$Y' Solo Dance #吉澤閑也 #BOSSY_challenge #BOSSY #Vllsual,Shorts,35.0,270859,14160,228,2024-12-26T08:00:02Z,1RTDKo9MTRw
#Noel 'BO$$Y' Solo Dance #川島如恵留 #BOSSY_challenge #BOSSY #Vllsual,Shorts,36.0,327308,15385,333,2024-12-25T08:12:21Z,IO3CCMzf-rs
#Shime 'BO$$Y' Solo Dance #七五三掛龍也 #BOSSY_challenge #BOSSY #Vllsual,Shorts,39.0,306089,16336,129,2024-12-25T08:01:30Z,xtESKsCUAbQ
#Umi 'BO$$Y' Solo Dance #中村海人 #BOSSY_challenge #BOSSY #Vllsual,Shorts,35.0,346836,18408,216,2024-12-25T08:01:00Z,lO9rdAdQqI4
#Chaka 'BO$$Y' Solo Dance #宮近海斗 #BOSSY_challenge #BOSSY #Vllsual,Shorts,35.0,401415,18862,188,2024-12-25T08:00:51Z,upXPNjcM_4Q
Travis Japan【クリプレ交換会🎄】メリークリスマス🧑‍🎄　#TravisJapan #クリスマス #クリプレ交換会,Shorts,55.0,151472,14977,317,2024-12-20T12:00:46Z,Z9V3eLgjMH4
'BO$$Y' Solo Dance🕺#BOSSY_challenge#BOSSY #Vllsual#TravisJapan,Shorts,35.0,235035,18066,235,2024-12-17T13:30:43Z,zSDesJ6Ik-Y
Travis Japan【ニューヨークVlog】プライベートタイムをお届け♪ #TravisJapan #ニューヨーク  #vlog,Shorts,59.0,106035,11142,190,2024-12-13T12:00:03Z,3XeCuXeNVmk
"Cuz, I'm『BO$$Y』🔥 #BOSSY #Vllsual #TravisJapan",Shorts,35.0,492738,28335,408,2024-12-10T12:00:14Z,DjorPLeTSHY
'BO$$Y' Music Video #Shorts - Travis Japan 2nd Album 「VIIsual」💿#TravisJapan #VIIsual #BOSSY,Shorts,40.0,119681,13037,146,2024-12-06T13:00:08Z,4AvLW91DILw
Travis Japan【はぁって言うゲーム】今更やってみた！　#TravisJapan #はぁって言うゲーム #演技,Shorts,38.0,97392,11127,209,2024-12-06T12:01:00Z,e2Bn53vACGY
Travis Japan 'BO$$Y' -2nd Album「VIIsual」2024.12.4 Release 📀 #TravisJapan #VIIsual #BOSSY #NewMusic,Shorts,23.0,694323,33618,402,2024-12-05T10:17:50Z,NvlZNXd7w34
Travis Japan【2ndアルバム発売記念】明日（12/5）21時からプレミア公開でチャットしちゃうぞ！　#TravisJapan #VIIsual #解説動画 #アルバム紹介,Shorts,44.0,107133,12315,310,2024-12-04T09:00:55Z,sTEkfJIX84Q
Travis Japan【ディズニーランド 後編】今回も食べて遊んで大はしゃぎ🤣　#TravisJapan #カリフォルニアディズニー #ディズニーランド #ライオンキングムファサ,Shorts,40.0,133521,12233,220,2024-11-29T12:00:57Z,fbAEMYrIrgg
Travis Japan【ディズニーランド 前編】夢の国で大はしゃぎ😆　#TravisJapan #カリフォルニアディズニー #ディズニーランド #ライオンキングムファサ,Shorts,34.0,135710,14353,458,2024-11-22T12:01:02Z,i0gW-ccJ_kM
Travis Japan【中村海人の相関図】㊗️映画公開！　#TravisJapan #相関図 #映画公開 #うみ,Shorts,37.0,102644,11693,319,2024-11-15T12:00:59Z,lso0kO0SVIw
Travis Japan【スマブラ】４人で秘密の大特訓！　#TravisJapan #スマブラ #ゲーム #特訓,Shorts,45.0,87770,10018,326,2024-11-08T12:00:06Z,5mV-mInA9G0
'Crazy Crazy' Solo Dance🎶#松倉海斗 #Machu #CrazyCrazy #VIIsual #TravisJapan,Shorts,34.0,233627,14118,293,2024-11-08T09:00:07Z,40kisp5j1wM
'Crazy Crazy' Solo Dance🎶#松田元太 #Genta #CrazyCrazy #VIIsual #TravisJapan,Shorts,34.0,1004652,32162,381,2024-11-07T09:00:12Z,7boAQbj7IP4
'Crazy Crazy' Solo Dance🎶#吉澤閑也 #Shizu #CrazyCrazy #VIIsual #TravisJapan,Shorts,34.0,221884,12632,420,2024-11-06T09:00:38Z,_Qiq59eJq3I
'Crazy Crazy' Solo Dance🎶#川島如恵留 #Noel #CrazyCrazy #VIIsual #TravisJapan,Shorts,34.0,289582,15809,532,2024-11-05T09:00:55Z,z3ejNKQszP4
'Crazy Crazy' Solo Dance🎶#七五三掛龍也 #Shime #CrazyCrazy #VIIsual #TravisJapan,Shorts,34.0,433696,22249,338,2024-11-04T09:00:41Z,fvbA8asA8FA
'Crazy Crazy' Solo Dance🎶#中村海人 #Umi #CrazyCrazy #VIIsual #TravisJapan,Shorts,37.0,313836,19409,321,2024-11-03T09:00:44Z,kG9nTpTrLRc
'Crazy Crazy' Solo Dance🎶#宮近海斗 #Chaka #CrazyCrazy #VIIsual #TravisJapan,Shorts,34.0,313967,17481,345,2024-11-02T11:02:33Z,-cbvYLX6DHw
Travis Japan【学力クイズ】2024秋！　#TravisJapan #クイズ #テスト #おバカ王,Shorts,52.0,86397,11613,350,2024-11-01T12:00:03Z,3HLEJRLF_NI
'Crazy Crazy' Solo Dance🕺#VIIsual #CrazyCrazy #TravisJapan,Shorts,37.0,114317,11902,215,2024-11-01T11:00:53Z,if0j4r3CiWk
Travis Japan 2nd ALBUM「VIIsual」Welcome to Travis Japan’s P.E. class🤸‍♀️体育の時間だよ✨#CrazyCrazy #VIIsual,Shorts,37.0,110757,11119,139,2024-10-31T13:00:56Z,gG5_CB9fjPs
‘Crazy Crazy’ in Times Square🎶 #CrazyCrazy_challenge #CrazyCrazy # TravisJapan,Shorts,37.0,220627,16518,210,2024-10-30T10:01:10Z,NQwfK3HuEPw
Travis Japan 2nd ALBUM「VIIsual」Another camera was rolling during our 'Crazy Crazy' MV shoot📸,Shorts,33.0,111790,11406,147,2024-10-30T10:00:53Z,rW_oGSLDVyc
アメリカでもCrazy Crazy🔥 #Chaka #Machu #CrazyCrazy #VIIsual,Shorts,35.0,171292,14667,155,2024-10-29T10:31:00Z,k_0sh-7AWa4
'Crazy Crazy' Relay Dance🕺🏻 #CrazyCrazy #VIIsual #TravisJapan,Shorts,34.0,241158,19898,221,2024-10-29T10:30:31Z,uMWXW3zQiZY
Behind The Scenes of MV Shooting for 'Crazy Crazy' 📸 #TravisJapan #VIIsual #CrazyCrazy,Shorts,36.0,81257,10578,133,2024-10-27T03:01:00Z,0kSuu2Z6qzg
#CoverShooting📸✨ Travis Japan 2nd ALBUM「VIIsual」Behind The Scenes of Cover Shooting for 'VIIsual',Shorts,35.0,61945,8912,116,2024-10-27T03:00:05Z,4GmFiGdG18k
Travis Japan 2nd ALBUM「VIIsual」Behind The Scenes of Cover Shooting for 'VIIsual' 📸,Shorts,36.0,46911,8083,80,2024-10-26T11:04:31Z,PuAzS6FPpPM
体操服で 'Crazy Crazy' ダンス🏃‍➡️#CrazyCrazy #VIIsual #TravisJapan,Shorts,33.0,405946,23879,232,2024-10-26T11:04:10Z,ltvqgkaWDow
Travis Japan【ストラックアウト】暴露話満載です　#TravisJapan  #トラジャ #暴露,Shorts,53.0,78122,10479,282,2024-10-25T12:01:30Z,yYHQ4rTP59s
Travis Japan【お絵描きバトル】迷作を見極めろ！　#PR #TravisJapan  #トラジャ #お絵描き #イラスト,Shorts,60.0,82169,11765,584,2024-10-21T12:00:03Z,2TLNH6XipyU
Travis Japan 'Crazy Crazy' Music Video is Out Now!!🎥 #TravisJapan #VIIsual #CrazyCrazy,Shorts,29.0,127245,14804,266,2024-10-21T09:10:00Z,Pco-iaUcrck
Travis Japan【謎解き】頭フル回転！　#TravisJapan  #トラジャ #謎解き #脱出 #謎水,Shorts,60.0,95308,11246,289,2024-10-18T12:01:24Z,yUmO4sPwkTo
Travis Japan【宮近爆誕祭】第３回 宮近ベガス！　#TravisJapan  #トラジャ #ちゃか #宮近ベガス #わさび寿司,Shorts,52.0,85696,10212,279,2024-10-11T12:00:17Z,HTsBicplX0w
Travis Japan【ぷち密着】サマソニ バンコク2024のウラ側を見せちゃうぞ！ #TravisJapan  #トラジャ #サマソニ #summersonic #bangkok,Shorts,57.0,79266,10336,177,2024-10-04T12:00:48Z,fOkcm3Dnxro
Travis Japan【激ウマバトル】あの企画やります！　#PR #TravisJapan  #トラジャ #ピッタリ当てろ #居酒屋,Shorts,45.0,139977,14432,441,2024-09-27T12:00:50Z,j_3LLlzQS10
Travis Japan【吉澤閑也クイズ】おしゃべりモンスターの素顔は…💛　#TravisJapan  #トラジャ #クイズ #吉澤閑也 #おしゃべりモンスター,Shorts,38.0,134236,13260,728,2024-09-20T12:01:00Z,kbA_GzJJdJE
Travis Japan【バンコクVlog】明日の動画は午前9時だよ🐯　#TravisJapan #トラジャ #タイ #バンコク #街ブラ,Shorts,42.0,82491,9974,238,2024-09-13T12:00:01Z,0kcDE09KOd0
Travis Japan【新ダンス企画】足音だけで揃えろ！　#TravisJapan  #トラジャ #ダンス企画 #シンクロダンス,Shorts,49.0,135159,14201,304,2024-09-06T12:00:24Z,Qb910y8dJV0
臺北101ものせてみた🐝🎶 #TravisJapan #SweetestTune,Shorts,35.0,184622,14227,223,2024-09-01T09:30:14Z,foiwURisANA
Travis Japan【台湾Vlog】1日に密着！　#TravisJapan  #トラジャ #台湾  #夜市,Shorts,47.0,106458,12947,343,2024-08-30T12:00:51Z,kSDUYO31oac
在臺北101跳'Sweetest Tune'🐝🎶#TravisJapan #SweetestTune,Shorts,40.0,164827,12769,191,2024-08-30T11:00:04Z,afX3PhqTtxc
Travis Japan【FAMILY CLUB.STORE グローバル】㊗️サポーター就任！なので台湾行ってみた！   #トラジャ #ファミクラストア #台湾 #ポップアップストア #撮って出し,Shorts,47.0,100934,12336,395,2024-08-23T12:00:13Z,A6X6jc_B8mI
Travis Japan【Blu-ray & DVD発売記念】メンバーの裏の顔を匿名でタレコミ！　#TravisJapan  #トラジャ #タレコミ #裏話 #RoadtoAuthenticity,Shorts,60.0,120804,13551,339,2024-08-16T12:00:42Z,fSge8d5OKC4
Travis Japan Concert Tour 2024 Road to Authenticity 📀 Sampler #RoadtoAuthenticity ⁡#TravisJapan⁡,Shorts,42.0,49468,7206,128,2024-08-13T12:40:01Z,y6pEXaZYpCc
Travis Japan【完全爆弾解除マニュアル】ゲームでケンカ勃発！　#TravisJapan  #トラジャ #ゲーム #爆弾解除 #ケンカ,Shorts,50.0,97760,11961,266,2024-08-09T12:01:09Z,sI4xlnzak7Y
Travis Japan【衝撃告白】松田元太ってこんな男です...💙　#TravisJapan  #トラジャ #クイズ #松田元太 #九九,Shorts,55.0,249426,19831,277,2024-08-02T12:00:02Z,0_L7QY2keVA
Travis Japan【童謡ダンス 第４弾】　#TravisJapan  #トラジャ #童謡ダンス #踊ってみた #シャボン玉,Shorts,60.0,271138,18538,609,2024-07-26T12:00:13Z,FF4y5My16bw
'Swing My Way' 'Till The Dawn' ソロアングル🪩✨ 初回盤 特典ダイジェスト #RoadtoAuthenticity #Shorts,Shorts,29.0,41079,5914,84,2024-07-26T11:02:00Z,MEqA6b7DRbM
📀 初回盤  特典ダイジェスト - ツアードキュメント - Part2 #RoadtoAuthenticity #Shorts,Shorts,54.0,39958,5505,54,2024-07-26T11:01:06Z,Vzoss1znyQU
📀 初回盤  特典ダイジェスト - ツアードキュメント - Part1 #RoadtoAuthenticity #Shorts,Shorts,56.0,37250,5425,45,2024-07-26T11:00:22Z,TFntVnb32U4
'Love Tag' 'LEVEL UP' Dance Shot 🪩✨ 完全生産限定盤 特典ダイジェスト Part4 #Shorts #RoadtoAuthenticity,Shorts,34.0,59513,6463,63,2024-07-20T09:00:31Z,R5Y0xKILLM4
📀 完全生産限定盤  特典ダイジェストPart3🍹 #Shorts #RoadtoAuthenticity,Shorts,53.0,40619,5545,55,2024-07-20T03:00:43Z,zMU9u_RS3VU
📀 完全生産限定盤  特典ダイジェストPart2🍹 #Shorts #RoadtoAuthenticity,Shorts,50.0,41950,5972,58,2024-07-19T13:00:10Z,CazHFtSzHWk
Travis Japan【Talk With Travis Japan】2024年7月20日 午前10時からサービス開始📱　#TravisJapan  #トラジャ #talkwith #実態調査,Shorts,47.0,133823,13660,229,2024-07-19T12:00:24Z,HXW765ps56w
📀 完全生産限定盤  特典ダイジェストPart1🍹 #Shorts #RoadtoAuthenticity,Shorts,59.0,47063,6722,112,2024-07-19T10:45:21Z,8aGzM0Wwrqg
'LEVEL UP' #RoadtoAuthenticity #TJConcertTour2024,Shorts,47.0,102330,11733,142,2024-07-17T09:01:01Z,21bX7vdKK8k
'99 PERCENT' #RoadtoAuthenticity #TJConcertTour2024,Shorts,49.0,114987,11918,144,2024-07-17T09:00:35Z,d9iiFM8NSqA
'Paranoia' #RoadtoAuthenticity #TJConcertTour2024 #Umi #Shime #Shizu,Shorts,50.0,255479,19807,716,2024-07-16T09:02:01Z,49rWzODsBUY
'Day Off' #RoadtoAuthenticity #TJConcertTour2024 #Chaka #Noel,Shorts,28.0,88768,10044,234,2024-07-16T09:01:01Z,umGMtJtOn4U
'Bro :)' #RoadtoAuthenticity #TJConcertTour2024 #Machu #Genta,Shorts,43.0,126156,13028,207,2024-07-16T09:00:51Z,e4G34Zyt2A8
'Moving Pieces' #RoadtoAuthenticity #TJConcertTour2024,Shorts,35.0,80375,9960,157,2024-07-15T09:01:00Z,TFc5pPmX1NY
'Keep On Smiling’  #RoadtoAuthenticity #TJConcertTour2024,Shorts,36.0,65866,9378,103,2024-07-15T09:00:03Z,3dsYYQBRWMw
'Okie Dokie!' #RoadtoAuthenticity #TJConcertTour2024,Shorts,43.0,176469,16258,205,2024-07-14T09:01:00Z,_yGIhmaB0FI
'JUST DANCE!'🕺 #RoadtoAuthenticity #TJConcertTour2024,Shorts,44.0,75835,10209,102,2024-07-14T09:00:37Z,jd0mGcNO51M
Travis Japan【NGワード】新潟→東京🚗 帰京シリーズ第２弾　#TravisJapan  #トラジャ #NGワード #車内トーク #新潟 #ドライブ,Shorts,53.0,80156,10677,253,2024-07-12T12:01:01Z,qZbdk5hLgU4
Travis Japan【しめ持ち込み企画】もんじゃ焼きで近況報告会！　#TravisJapan  #トラジャ #もんじゃ #近況報告 #ヘラさばき,Shorts,53.0,135623,13618,408,2024-07-05T12:00:45Z,bsRIVISq3Y0
Travis Japan【Ｍステ当日🎤】ビリー・アイリッシュにおみやげを買う🎎　#TravisJapan #トラジャ #billieeilish #ビリーアイリッシュ #mステ #セーラームーン,Shorts,60.0,189759,14393,324,2024-06-28T12:00:07Z,8AjPmSRAgJw
‘Travis Japan Concert Tour 2024 Road to Authenticity’ Short Teaser,Shorts,46.0,153317,10468,852,2024-06-28T10:00:49Z,oYb_ZsswSu0
浴衣で #Chaka #Shizu #Genta 誘惑ダンス👘❤️💛💙 - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan,Shorts,44.0,352068,21855,262,2024-06-27T12:00:02Z,2bDe6xNrI0s
浴衣で #Noel #Machu 誘惑ダンス👘🤍🧡 - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan,Shorts,39.0,167173,14591,279,2024-06-26T11:00:53Z,rgZXiBg5nCM
浴衣で #Umi #Shime 誘惑ダンス👘💚🩷 - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan,Shorts,39.0,237004,21237,369,2024-06-25T12:00:46Z,jVBd1Nhg8t8
'Sweetest Tune'でリレーダンス🐝✨ - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan #誘惑ダンス,Shorts,43.0,903977,42413,533,2024-06-24T13:00:48Z,hdpB65zC8Z0
Travis Japan【ULTIMATE CHICKEN HORSE】ゲームやりました🎮　#TravisJapan #ゲーム #アルティメットチキンホース,Shorts,37.0,107408,11085,262,2024-06-21T12:00:54Z,kDuvX-RFXNk
浴衣で誘惑ダンス👘🐝✨ - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan,Shorts,43.0,743705,37545,635,2024-06-19T12:55:00Z,0t0e2VWtkjE
Sweetest Tuneでループしてみた🌀🐝 - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan #SweetestTuneLoop,Shorts,14.0,361818,23653,323,2024-06-18T12:00:28Z,WVRdPh35T7U
東京タワーのせてみた🗼🫲 みんなも一緒にのせてみてね🐯 - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan,Shorts,34.0,297093,20581,349,2024-06-16T11:00:45Z,r-g1eJFhDEM
重要告知【Travis Japan】6.15(土)夕方~夜? にTravis Japan チャンネルに注目!!!!!!!,Shorts,60.0,247582,19123,681,2024-06-14T12:00:30Z,K7DJb0LqM9g
Macotoさん Reinaさん と一緒に誘惑ダンス💭✨  - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan,Shorts,52.0,365464,17329,187,2024-06-12T13:40:00Z,Y4ysCFXyps8
Music Video BTS!! ダンスシーンにも注目してね🐝🕺✨ - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan,Shorts,43.0,293236,19723,159,2024-06-12T13:30:28Z,zQA4tF8X4HE
🐝〜 Music Video チェックしてね👀✨ - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan,Shorts,45.0,172670,15927,230,2024-06-10T12:56:46Z,yp_xkyOxcaE
#Shizu ソロダンス公開🕺💛 - [Travis Japan] Sweetest Tune #吉澤閑也 #SweetestTune #TravisJapan #solodance,Shorts,33.0,145148,10095,340,2024-06-08T12:20:00Z,nPOdsyooCUA
#Shime ソロダンス公開🕺🩷 - [Travis Japan] Sweetest Tune #七五三掛龍也 #SweetestTune #TravisJapan #solodance,Shorts,37.0,205307,14535,265,2024-06-08T12:10:01Z,8HlJrNn8N70
#Umi ソロダンス公開🕺💚 - [Travis Japan] Sweetest Tune #中村海人 #SweetestTune #TravisJapan #solodance,Shorts,37.0,169512,12254,281,2024-06-08T12:00:01Z,aAU6ydPZevk
Travis Japan【ワンナイト人狼】第4弾🐺 車内で壮絶なダマしあい！　#TravisJapan　#トラジャ　#ワンナイト人狼　#神回　#新潟　#車内,Shorts,46.0,103677,11862,364,2024-06-07T12:00:19Z,MXQ8bXBGubc
#Noel ソロダンス公開🕺🤍 - [Travis Japan] Sweetest Tune #川島如恵留 #SweetestTune #TravisJapan #solodance,Shorts,33.0,154472,11063,297,2024-06-07T11:00:49Z,npEGqsKy3K8
#Genta ソロダンス公開🕺💙 - [Travis Japan] Sweetest Tune #松田元太 #SweetestTune #TravisJapan #solodance,Shorts,32.0,498032,25669,241,2024-06-07T10:45:02Z,Jca9T9GiqTg
#Machu ソロダンス公開🕺🧡 - [Travis Japan] Sweetest Tune #松倉海斗 #SweetestTune #TravisJapan #solodance,Shorts,33.0,233113,15351,330,2024-06-06T13:30:24Z,qUFhfF96WSk
#Chaka ソロダンス公開🕺❤️ - [Travis Japan] Sweetest Tune #宮近海斗 #SweetestTune #TravisJapan #solodance,Shorts,33.0,191168,13579,309,2024-06-06T13:00:47Z,iQtpoOdnV4U
ソロダンスMix Ver. 公開👀✨ - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan #solodance,Shorts,32.0,121129,12340,219,2024-06-05T12:50:00Z,LCYvFq-mHWA
🕺🎶 #Chaka × #Umi × #Shizu - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan,Shorts,46.0,337489,22867,389,2024-06-04T13:07:32Z,EXneXH4PWP8
🕺🎶 #Genta × #Machu - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan,Shorts,42.0,623353,32155,318,2024-06-03T14:15:02Z,EDRkz_G2S08
🕺🎶 #Shime × #Noel - [Travis Japan] Sweetest Tune #SweetestTune #TravisJapan,Shorts,38.0,252368,16686,253,2024-06-03T14:00:28Z,WMsbB2aYf0Q
Travis Japan【質問回答】コンサート直後に決行！　#TravisJapan　#トラジャ　#質問募集　#答えます　#新潟,Shorts,56.0,121969,13433,337,2024-05-31T12:00:41Z,bhoJ85JQZVw
Travis Japan【あるある】今だから言っちゃうメンバー本当の姿!?　#TravisJapan #トラジャ #あるある#本当の姿 #うみのあるある,Shorts,52.0,133187,14126,343,2024-05-24T12:00:33Z,TQpxoHq-BU8
ジャケット写真撮影の裏側📸 - [Travis Japan] Sweetest Tune #TravisJapan #SweetestTune,Shorts,41.0,124699,14250,370,2024-05-17T14:00:26Z,LA_EiMalx2k
