title,video_type,duration_sec,view_count,like_count,comment_count,published_at,video_id
『Travis Japan -The untold story of LA-』Trailer,Regular,92.0,245571,0,1038,2023-03-08T11:30:03Z,DD6koYedXks
Travis Japan【癒しの1泊2日ドライブ旅】やっぱ温泉♨️だよねぇ～,Regular,805.0,592153,0,1331,2023-03-04T12:00:06Z,5ljHWA98vt8
Travis Japan【癒しの1泊2日ドライブ旅】サバゲー場で缶蹴り,Regular,1182.0,468984,0,1288,2023-02-25T12:00:32Z,VEEtjvxjm34
Travis Japan【癒しの1泊2日ドライブ旅】移動の車中も睡魔とカオス…,Regular,725.0,446372,0,898,2023-02-18T12:00:10Z,GZzXbn71eN0
Travis Japan【癒しの１泊2日ドライブ旅】本音でガチトーク！げんた・しず編,Regular,693.0,381496,0,1216,2023-02-11T12:00:04Z,6EMhr9ZW4cM
Travis Japan【癒しの１泊2日ドライブ旅】ガチトークでぶっちゃけます！うみ・しめ編,Regular,668.0,393550,0,1180,2023-02-04T12:00:11Z,J_Ziu45TJHo
Travis Japan【癒しの１泊2日ドライブ旅】本音でガチトーク！まちゅ・ちゃか・ノエル編,Regular,749.0,428773,0,1111,2023-01-28T12:00:33Z,jNDXqytdz9M
Travis Japan【癒しの１泊2日ドライブ旅】動物とふれあいで大パニック 牧場編,Regular,1146.0,732338,0,1692,2023-01-21T12:00:16Z,QAHqDI7inDg
Travis Japan【チャンネルオープン記念１泊2日ドライブ旅】早朝からカオス（汗） 出発編,Regular,1512.0,1521640,0,2492,2023-01-14T12:00:28Z,Wja4wMl6Pms
Travis Japan【あけおめ】2023年 新春のご挨拶,Regular,234.0,177865,0,1075,2023-01-07T12:00:14Z,TsyfsKNt-Q4
Travis Japan【悶絶…酸っぱい・撃痛・激くさ】リアクションで順番に並べろ,Regular,1499.0,1071775,0,1259,2022-12-31T12:14:48Z,dnV57cxE5Wk
Travis Japan【クリスマスプレゼント交換会】オレは絶対コレ～!!メリクリです🎄,Regular,1648.0,876994,0,1613,2022-12-24T12:00:14Z,DLFtchhctIU
Travis Japan - 'JUST DANCE!' with Hollywood Sign,Regular,181.0,908894,0,1205,2022-12-18T12:00:30Z,_vodTz9O4KQ
Travis Japan【YTFF10シンガポールに完全密着】マーライオン遠かった💦,Regular,1202.0,435343,0,1216,2022-12-17T12:00:08Z,IInXX4-idXg
Travis Japan | YTFF10,Regular,904.0,362018,0,701,2022-12-10T12:00:03Z,5-M1l-hgA6g
Travis Japan - 'JUST DANCE!' -Relay Dance- with REAL AKIBA BOYZ at #YTFF10!!,Regular,177.0,247074,0,688,2022-11-30T09:30:05Z,YU8Hn16kcuY
Travis Japan - 'JUST DANCE!' -Relay Dance-,Regular,190.0,541764,0,1894,2022-11-07T13:30:03Z,MoISV0YTjhk
Travis Japan - 'JUST DANCE!' -Dance Practice-,Regular,178.0,5013482,0,4916,2022-10-31T10:00:32Z,glnBM_ZwAus
Travis Japan - 'JUST DANCE!' Music Video,Regular,197.0,21239044,0,25062,2022-10-28T13:45:07Z,uuXBHgtC_x8
Travis Japan - ‘JUST DANCE!’ photoshoot (Behind the Scenes),Regular,68.0,423410,0,891,2022-10-23T03:00:18Z,g1CW5RL6ZMM
"Hello, we’re Travis Japan!!!!!!!",Regular,67.0,1133366,0,5689,2022-09-28T21:00:32Z,nkP_A2_61so
